fare_id,route_id,origin_id,destination_id
F10,,KLYG,SVNSD
F10,,SVNSD,KLYG
F100,1698,AECSL,CKIA
F100,1698,AECSL,DHFL1
F100,1698,AECSL,KIAS
F100,1698,AECSL,TRMPT
F100,1698,GRPIN,BTHC-1
F100,1698,GRPIN,CKHJ
F100,1698,GRPIN,HNMSR
F100,1698,HAL AG,CKIA
F100,1698,HAL AG,DHFL1
F100,1698,HAL AG,KIAS
F100,1698,HALPS2,CKIA
F100,1698,HALPS2,DHFL1
F100,1698,HALPS2,KIAS
F100,1698,KDGATE,CKIA
F100,1698,KDGATE,DHFL1
F100,1698,KDGATE,KIAS
F100,1698,KIAS,HAL AG
F100,1698,KIAS,KDGATE
F100,1698,KIAS,MRHLLI
F100,1698,KIAS,MTHB
F100,1698,KIAT2,HAL AG
F100,1698,KIAT2,KDGATE
F100,1698,KIAT2,MRHLLI
F100,1698,KIAT2,MTHB
F100,1698,MRHLLI,CKIA
F100,1698,MRHLLI,DHFL1
F100,1698,MRHLLI,KIAS
F100,1698,MRHLLI,TRMPT
F100,1698,MTHB,CKIA
F100,1698,MTHB,DHFL1
F100,1698,MTHB,KIAS
F100,1698,MTHB,SDHG2
F100,1698,MTHB,TRMPT
F100,1698,NVYGT1,KDGATE
F100,1698,TRMPT,KDGATE
F100,1698,TRMPT,MTHB
F100,1698,VYDHS,CKHJ
F100,1698,VYDHS,SDHG2
F100,1698,VYDHS,TRMPT
F100,1699,HOFM,BTHC-1
F100,1699,HOFM,CKHJ
F100,1699,HOFM,SDHG2
F100,1699,KDB-1,BTHC-1
F100,1699,KDB-1,CKHJ
F100,1699,KDB-1,HNMSR
F100,1699,KDGATE,CKIA
F100,1699,KDGATE,DHFL1
F100,1699,KDGATE,KIAS
F100,1699,KIAS,KDGATE
F100,1699,KIAS,MRHLLI
F100,1699,KIAS,MTHB
F100,1699,KIAT2,KDGATE
F100,1699,KIAT2,MRHLLI
F100,1699,KIAT2,MTHB
F100,1699,NVYGT1,KDGATE
F100,1699,NVYGT1,SDPRA
F100,1699,SDPRA,CKIA
F100,1699,SDPRA,DHFL1
F100,1699,SDPRA,KIAS
F100,1699,SDPRA,TRMPT
F100,1699,TRMPT,KDGATE
F100,1699,TRMPT,MTHB
F100,1699,TRMPT,SDPRA
F100,1699,VRTKD4,CKIA
F100,1699,VRTKD4,DHFL1
F100,1699,VRTKD4,KIAS
F100,1699,VRTKD4,SDHG2
F100,1699,VRTKD4,TRMPT
F100,1699,WFPO2,CKHJ
F100,1699,WFPO2,SDHG2
F100,1699,WFPO2,TRMPT
F100,1700,HOFM,BTHC-1
F100,1700,HOFM,CKHJ
F100,1700,HOFM,SDHG2
F100,1700,KDGATE,CKIA
F100,1700,KDGATE,DHFL1
F100,1700,KDGATE,KIAS
F100,1700,KIAS,KDGATE
F100,1700,KIAS,MTHB
F100,1700,KIAT2,KDGATE
F100,1700,KIAT2,MTHB
F100,1700,NVYGT1,KDGATE
F100,1700,NVYGT1,SDPRA
F100,1700,SDPRA,CKIA
F100,1700,SDPRA,DHFL1
F100,1700,SDPRA,KIAS
F100,1700,SDPRA,TRMPT
F100,1700,TRMPT,KDGATE
F100,1700,TRMPT,MTHB
F100,1700,TRMPT,SDPRA
F100,1700,VRTKD4,CKIA
F100,1700,VRTKD4,DHFL1
F100,1700,VRTKD4,KIAS
F100,1700,VRTKD4,SDHG2
F100,1700,VRTKD4,TRMPT
F100,1700,VYDHS,CKHJ
F100,1700,VYDHS,SDHG2
F100,1700,VYDHS,TRMPT
F100,1700,WFPO2,CKHJ
F100,1700,WFPO2,SDHG2
F100,1700,WFPO2,TRMPT
F100,1701,HOFM,BTHC-1
F100,1701,HOFM,CKHJ
F100,1701,HOFM,SDHG2
F100,1701,ITPL,CKIA
F100,1701,ITPL,DHFL1
F100,1701,ITPL,KIAS
F100,1701,ITPL,TRMPT
F100,1701,KDB-1,BTHC-1
F100,1701,KDB-1,CKHJ
F100,1701,KDB-1,HNMSR
F100,1701,KIAS,PAG
F100,1701,PAG,CKIA
F100,1701,PAG,DHFL1
F100,1701,PAG,KIAS
F100,1702,ITPL,CKIA
F100,1702,ITPL,DHFL1
F100,1702,ITPL,KIAS
F100,1703,KIAS,KDGATE
F100,1703,KIAT2,KDGATE
F100,2136,BLDR,KMPR
F100,2136,MLRTYDRY,DVH2
F100,2136,MLRTYDRY,ECOSP
F100,2136,MLRTYDRY,MTHMTH
F100,2136,MLRTYDRY,NHC3
F100,2136,NHC3,MLRTYDRY
F100,2164,BSK5,CKIA
F100,2164,BSK5,DHFL1
F100,2164,BSK5,KIAS
F100,2164,KIAS,BSK5
F100,2164,KIAS,SRK
F100,2164,KIAT2,BSK5
F100,2164,KIAT2,SRK
F100,2164,SRK,CKIA
F100,2164,SRK,DHFL1
F100,2164,SRK,KIAS
F100,2216,ATBL,SJPIBJN
F100,2223,MLRTYDRY,DVH2
F100,2223,MLRTYDRY,ECOSP
F100,2223,MLRTYDRY,MTHMTH
F100,2223,MLRTYDRY,NHC3
F100,6283,MLRTYDRY,DVH2
F100,6283,MLRTYDRY,ECOSP
F100,6283,MLRTYDRY,MTHMTH
F100,6283,MLRTYDRY,NHC3
F100,6464,HSRKEB,CKIA
F100,6464,HSRKEB,DHFL1
F100,6464,HSRKEB,KIAS
F100,6464,HSRKEB,TRMPT
F100,6464,KIAS,HSRKEB
F100,6464,KIAS,NTFCR1
F100,6464,KIAS,PRAPC
F100,6464,KIAT2,HSRKEB
F100,6464,KIAT2,NTFCR1
F100,6464,KIAT2,PRAPC
F100,6464,NTFCR1,CKIA
F100,6464,NTFCR1,DHFL1
F100,6464,NTFCR1,KIAS
F100,6464,NVYGT1,HSRKEB
F100,6464,PRAPC,CKIA
F100,6464,PRAPC,DHFL1
F100,6464,PRAPC,KIAS
F100,6464,TRMPT,HSRKEB
F100,7063,TIF,CHMB2
F100,7063,TIF,DMSCR1
F100,7063,TIF,DOMS
F100,7063,TIF,SSTL
F100,7063,TIF,YMRE
F100,7064,BBSP2,CMLR
F100,7064,BBSP2,DKKSJP
F100,7064,BBSP2,KDTGT1
F100,7064,BBSP2,RRLO1
F100,7064,BBSP2,SJPWIPGT
F100,7064,BCNDB1,CMLR
F100,7064,BCNDB1,CPCSJP
F100,7064,BCNDB1,KDTGT1
F100,7064,BCNDB1,SJPWIPGT
F100,7064,BCNDB1,SLKT2
F100,7064,BLDR,KMPR
F100,7064,BSJP,CKHJ
F100,7064,BSJP,SDHG2
F100,7064,BSJP,TRMPT
F100,7064,CHMB2,ASHGF
F100,7064,CHMB2,KGLCRS
F100,7064,CHMB2,VTHL
F100,7064,CMLR,HBR1
F100,7064,CMLR,HNRJ1
F100,7064,CMLR,JONGWR1
F100,7064,CMLR,KL80F
F100,7064,CMLR,KLNGRA
F100,7064,CPCSJP,BBSP2
F100,7064,CPCSJP,BCNDB1
F100,7064,CPCSJP,HRMVS1
F100,7064,CPCSJP,VJBC1
F100,7064,DDNKD,KSTLA
F100,7064,DDNKD,SJPC
F100,7064,DDNKD,SJRSTP
F100,7064,DDNKD,SOPG1
F100,7064,DKKSJP,HBR1
F100,7064,DKKSJP,HNRJ1
F100,7064,DKKSJP,JONGWR1
F100,7064,DKKSJP,KL80F
F100,7064,DKKSJP,KLNGRA
F100,7064,DMSCR1,BBSP2
F100,7064,DMSCR1,BCNDB1
F100,7064,DMSCR1,HRMVS1
F100,7064,DMSCR1,VJBC1
F100,7064,DOMS,KGLCRS
F100,7064,DOMS,YLAFS
F100,7064,HNRJ1,DKKSJP
F100,7064,HNRJ1,JNSWP
F100,7064,HNRJ1,KAIK
F100,7064,HNRJ1,RRLO1
F100,7064,HRMVS1,CMLR
F100,7064,HRMVS1,CPCSJP
F100,7064,HRMVS1,KDTGT1
F100,7064,HRMVS1,SJPWIPGT
F100,7064,HRMVS1,SLKT2
F100,7064,JNSWP,HBR1
F100,7064,JNSWP,HNRJ1
F100,7064,JNSWP,KL80F
F100,7064,JNSWP,KLNGRA
F100,7064,KDTGT1,BBSP2
F100,7064,KDTGT1,HRMVS1
F100,7064,KDTGT1,KL80F
F100,7064,KDTGT1,KLNGRA
F100,7064,KDTGT1,VJBC1
F100,7064,KR RLY,CHMB2
F100,7064,KR RLY,DMSCR1
F100,7064,KR RLY,DOMS
F100,7064,KR RLY,SSTL
F100,7064,KR RLY,YMRE
F100,7064,KSTLA,BNPRD
F100,7064,KSTLA,KR RLY
F100,7064,KSTLA,KSTN
F100,7064,KSTLA,TIF
F100,7064,KTNH3,SJPC
F100,7064,KTNH3,SJRSTP
F100,7064,MDHPRG3,CHMB2
F100,7064,MDHPRG3,KSTLA
F100,7064,MDHPRG3,SOPG1
F100,7064,MDHPRG3,YMRE
F100,7064,MLRTYDRY,DVH2
F100,7064,MLRTYDRY,ECOSP
F100,7064,MLRTYDRY,MTHMTH
F100,7064,MLRTYDRY,NHC3
F100,7064,MYBP2,BSJP
F100,7064,MYBP2,KAIK
F100,7064,NHC3,MLRTYDRY
F100,7064,RRLO1,HBR1
F100,7064,RRLO1,HNRJ1
F100,7064,RRLO1,JONGWR1
F100,7064,RRLO1,KL80F
F100,7064,RRLO1,KLNGRA
F100,7064,SJPC,ASHGF
F100,7064,SJPC,BRP1
F100,7064,SJPWIPGT,BTHC-1
F100,7064,SJPWIPGT,HNMSR
F100,7064,SJPWIPGT,YLAFS
F100,7064,SJRSTP,DDNKD
F100,7064,SJRSTP,EM1
F100,7064,SJRSTP,KTNH3
F100,7064,SJRSTP,MDHPRG3
F100,7064,SLKT2,HNMSR
F100,7064,SLKT2,VTHL
F100,7064,SLKT2,YLAFS
F100,7064,SOPG1,BNPRD
F100,7064,SOPG1,EM1
F100,7064,SOPG1,KR RLY
F100,7064,SOPG1,MDHPRG3
F100,7064,SSTL,KGLCRS
F100,7064,SSTL,VTHL
F100,7064,SSTL,YLAFS
F100,7064,TIF,CHMB2
F100,7064,TIF,DMSCR1
F100,7064,TIF,DOMS
F100,7064,TIF,SSTL
F100,7064,TIF,YMRE
F100,7064,VJBC1,CMLR
F100,7064,VJBC1,CPCSJP
F100,7064,VJBC1,KDTGT1
F100,7064,VJBC1,SJPWIPGT
F100,7064,VJBC1,SLKT2
F100,7064,YMRE,ASHGF
F100,7064,YMRE,KGLCRS
F100,7064,YMRE,VTHL
F100,8325,ANJTPBDG,BLDR
F100,8325,ANJTPBDG,DVH2
F100,8325,ANJTPBDG,ECOSP
F100,8325,ANJTPBDG,KDBNH1
F100,8325,ANJTPBDG,NHC3
F100,8325,ATBL,BSJP
F100,8325,ATBL,SJPIBJN
F100,8325,BBSP2,CMLR
F100,8325,BBSP2,DKKSJP
F100,8325,BBSP2,KDTGT1
F100,8325,BBSP2,RRLO1
F100,8325,BBSP2,SJPWIPGT
F100,8325,BCNDB1,CMLR
F100,8325,BCNDB1,CPCSJP
F100,8325,BCNDB1,KDTGT1
F100,8325,BCNDB1,SJPWIPGT
F100,8325,BCNDB1,SLKT2
F100,8325,BDGP1,BLDR
F100,8325,BDGP1,DVH2
F100,8325,BDGP1,ECOSP
F100,8325,BDGP1,KDBNH1
F100,8325,BDGP1,NHC3
F100,8325,BLDR,BDGP1
F100,8325,BLDR,EXGT
F100,8325,BLDR,KMPR
F100,8325,BLDR,SLKFM1
F100,8325,BLDR,SMDHLI
F100,8325,BLDR,SRMPTS
F100,8325,BLDR,TYKHGT1
F100,8325,BLPG,DDNKD
F100,8325,BLPG,KTNH3
F100,8325,BLPG,MTHMTH
F100,8325,BORGT1,DDNKD
F100,8325,BORGT1,EM1
F100,8325,BORGT1,KTNH3
F100,8325,BORGT1,MDHPRG3
F100,8325,BSJP,ANJTPBDG
F100,8325,BSJP,ATBL
F100,8325,BSJP,CKHJ
F100,8325,BSJP,INDBE1
F100,8325,BSJP,JGLCR
F100,8325,BSJP,SDHG2
F100,8325,BSJP,TRMPT
F100,8325,CHMB2,ASHGF
F100,8325,CHMB2,KGLCRS
F100,8325,CHMB2,VTHL
F100,8325,CMLR,HBR1
F100,8325,CMLR,HNRJ1
F100,8325,CMLR,JONGWR1
F100,8325,CMLR,KL80F
F100,8325,CMLR,KLNGRA
F100,8325,CPCSJP,BBSP2
F100,8325,CPCSJP,BCNDB1
F100,8325,CPCSJP,HRMVS1
F100,8325,CPCSJP,VJBC1
F100,8325,DDNKD,KSTLA
F100,8325,DDNKD,SJPC
F100,8325,DDNKD,SJRSTP
F100,8325,DDNKD,SOPG1
F100,8325,DKKSJP,HBR1
F100,8325,DKKSJP,HNRJ1
F100,8325,DKKSJP,JONGWR1
F100,8325,DKKSJP,KL80F
F100,8325,DKKSJP,KLNGRA
F100,8325,DMSCR1,BBSP2
F100,8325,DMSCR1,BCNDB1
F100,8325,DMSCR1,HRMVS1
F100,8325,DMSCR1,VJBC1
F100,8325,DOMS,KGLCRS
F100,8325,DOMS,YLAFS
F100,8325,DVH2,BDGP1
F100,8325,DVH2,EXGT
F100,8325,DVH2,SLKFM1
F100,8325,DVH2,SMDHLI
F100,8325,DVH2,SRMPTS
F100,8325,DVH2,TYKHGT1
F100,8325,ECOSP,BDGP1
F100,8325,ECOSP,EXGT
F100,8325,ECOSP,SLKFM1
F100,8325,ECOSP,SMDHLI
F100,8325,ECOSP,SRMPTS
F100,8325,ECOSP,TYKHGT1
F100,8325,EXGT,DDNKD
F100,8325,EXGT,KTNH3
F100,8325,EXGT,MRHB3
F100,8325,EXGT,MTHMTH
F100,8325,GRMT,DDNKD
F100,8325,GRMT,EM1
F100,8325,GRMT,KTNH3
F100,8325,GRMT,MDHPRG3
F100,8325,HNRJ1,DKKSJP
F100,8325,HNRJ1,JNSWP
F100,8325,HNRJ1,KAIK
F100,8325,HNRJ1,RRLO1
F100,8325,HRMVS1,CMLR
F100,8325,HRMVS1,CPCSJP
F100,8325,HRMVS1,KDTGT1
F100,8325,HRMVS1,SJPWIPGT
F100,8325,HRMVS1,SLKT2
F100,8325,INDBE1,BLDR
F100,8325,INDBE1,SJPIBJN
F100,8325,JGLCR,BLDR
F100,8325,JGLCR,SJPIBJN
F100,8325,JN OF BKH,DDNKD
F100,8325,JN OF BKH,EM1
F100,8325,JN OF BKH,KTNH3
F100,8325,JN OF BKH,MDHPRG3
F100,8325,JNSWP,HBR1
F100,8325,JNSWP,HNRJ1
F100,8325,JNSWP,KL80F
F100,8325,JNSWP,KLNGRA
F100,8325,KDBNH1,BLPG
F100,8325,KDBNH1,BORGT1
F100,8325,KDBNH1,GRMT
F100,8325,KDBNH1,JN OF BKH
F100,8325,KDBNH1,SMDHLI
F100,8325,KDBNH1,TYKHGT1
F100,8325,KDTGT1,BBSP2
F100,8325,KDTGT1,HRMVS1
F100,8325,KDTGT1,KL80F
F100,8325,KDTGT1,KLNGRA
F100,8325,KDTGT1,VJBC1
F100,8325,KR RLY,CHMB2
F100,8325,KR RLY,DMSCR1
F100,8325,KR RLY,DOMS
F100,8325,KR RLY,SSTL
F100,8325,KR RLY,YMRE
F100,8325,KSTLA,BNPRD
F100,8325,KSTLA,KR RLY
F100,8325,KSTLA,KSTN
F100,8325,KSTLA,TIF
F100,8325,KTNH3,BLPG
F100,8325,KTNH3,BORGT1
F100,8325,KTNH3,GRMT
F100,8325,KTNH3,JN OF BKH
F100,8325,KTNH3,SJPC
F100,8325,KTNH3,SJRSTP
F100,8325,MDHPRG3,CHMB2
F100,8325,MDHPRG3,KSTLA
F100,8325,MDHPRG3,SOPG1
F100,8325,MDHPRG3,YMRE
F100,8325,MLRTYDRY,DVH2
F100,8325,MLRTYDRY,ECOSP
F100,8325,MLRTYDRY,MTHMTH
F100,8325,MLRTYDRY,NHC3
F100,8325,MRHB3,BLPG
F100,8325,MRHB3,BORGT1
F100,8325,MRHB3,GRMT
F100,8325,MRHB3,JN OF BKH
F100,8325,MTHMTH,BLPG
F100,8325,MTHMTH,BORGT1
F100,8325,MTHMTH,GRMT
F100,8325,MTHMTH,JN OF BKH
F100,8325,MTHMTH,SMDHLI
F100,8325,MTHMTH,TYKHGT1
F100,8325,MYBP2,BSJP
F100,8325,MYBP2,KAIK
F100,8325,NHC3,BDGP1
F100,8325,NHC3,EXGT
F100,8325,NHC3,MLRTYDRY
F100,8325,NHC3,SLKFM1
F100,8325,NHC3,SMDHLI
F100,8325,NHC3,SRMPTS
F100,8325,NHC3,TYKHGT1
F100,8325,RRLO1,HBR1
F100,8325,RRLO1,HNRJ1
F100,8325,RRLO1,JONGWR1
F100,8325,RRLO1,KL80F
F100,8325,RRLO1,KLNGRA
F100,8325,SJPC,ASHGF
F100,8325,SJPC,BRP1
F100,8325,SJPIBJN,ANJTPBDG
F100,8325,SJPIBJN,BDGP1
F100,8325,SJPIBJN,INDBE1
F100,8325,SJPIBJN,SLKFM1
F100,8325,SJPIBJN,SRMPTS
F100,8325,SJPWIPGT,BTHC-1
F100,8325,SJPWIPGT,HNMSR
F100,8325,SJPWIPGT,YLAFS
F100,8325,SJRSTP,DDNKD
F100,8325,SJRSTP,EM1
F100,8325,SJRSTP,KTNH3
F100,8325,SJRSTP,MDHPRG3
F100,8325,SLKFM1,DVH2
F100,8325,SLKFM1,ECOSP
F100,8325,SLKFM1,KDBNH1
F100,8325,SLKFM1,MRHB3
F100,8325,SLKFM1,NHC3
F100,8325,SLKT2,HNMSR
F100,8325,SLKT2,VTHL
F100,8325,SLKT2,YLAFS
F100,8325,SMDHLI,DVH2
F100,8325,SMDHLI,ECOSP
F100,8325,SMDHLI,KDBNH1
F100,8325,SMDHLI,MRHB3
F100,8325,SMDHLI,MTHMTH
F100,8325,SMDHLI,NHC3
F100,8325,SOPG1,BNPRD
F100,8325,SOPG1,EM1
F100,8325,SOPG1,KR RLY
F100,8325,SOPG1,MDHPRG3
F100,8325,SRMPTS,DVH2
F100,8325,SRMPTS,ECOSP
F100,8325,SRMPTS,KDBNH1
F100,8325,SRMPTS,MRHB3
F100,8325,SRMPTS,MTHMTH
F100,8325,SSTL,KGLCRS
F100,8325,SSTL,VTHL
F100,8325,SSTL,YLAFS
F100,8325,TIF,CHMB2
F100,8325,TIF,DMSCR1
F100,8325,TIF,DOMS
F100,8325,TIF,SSTL
F100,8325,TIF,YMRE
F100,8325,TYKHGT1,DDNKD
F100,8325,TYKHGT1,KTNH3
F100,8325,TYKHGT1,MRHB3
F100,8325,TYKHGT1,MTHMTH
F100,8325,VJBC1,CMLR
F100,8325,VJBC1,CPCSJP
F100,8325,VJBC1,KDTGT1
F100,8325,VJBC1,SJPWIPGT
F100,8325,VJBC1,SLKT2
F100,8325,YMRE,ASHGF
F100,8325,YMRE,KGLCRS
F100,8325,YMRE,VTHL
F100,8468,ALRSA,BTHC-1
F100,8468,ALRSA,CKHJ
F100,8468,ALRSA,HNMSR
F100,8468,BSK5,CKIA
F100,8468,BSK5,DHFL1
F100,8468,BSK5,KIAS
F100,8468,CNFSLKF,CKHJ
F100,8468,CNFSLKF,SDHG2
F100,8468,CNFSLKF,TRMPT
F100,8468,CRAH,CKIA
F100,8468,CRAH,DHFL1
F100,8468,CRAH,KIAS
F100,8468,CRAH,TRMPT
F100,8468,DDKSMS,CKIA
F100,8468,DDKSMS,DHFL1
F100,8468,DDKSMS,KIAS
F100,8468,DDKSMS,TRMPT
F100,8468,DKSR,CKIA
F100,8468,DKSR,DHFL1
F100,8468,DKSR,KIAS
F100,8468,DKSR,TRMPT
F100,8468,KIAS,BSK5
F100,8468,KIAS,CNFSLKF
F100,8468,KIAS,CRAH
F100,8468,KIAS,DDKSMS
F100,8468,KIAS,DKSR
F100,8468,KIAS,KKCMS1
F100,8468,KIAS,RGHL1
F100,8468,KIAS,SIMS
F100,8468,KIAS,SRK
F100,8468,KIAS,TGPMSN
F100,8468,KIAS,TLGP
F100,8468,KIAS,VJRG
F100,8468,KIAS,VMS
F100,8468,KIAT2,BSK5
F100,8468,KIAT2,CNFSLKF
F100,8468,KIAT2,CRAH
F100,8468,KIAT2,DDKSMS
F100,8468,KIAT2,DKSR
F100,8468,KIAT2,KKCMS1
F100,8468,KIAT2,RGHL1
F100,8468,KIAT2,SIMS
F100,8468,KIAT2,SRK
F100,8468,KIAT2,TGPMSN
F100,8468,KIAT2,TLGP
F100,8468,KIAT2,VJRG
F100,8468,KIAT2,VMS
F100,8468,KKC1,CKIA
F100,8468,KKC1,DHFL1
F100,8468,KKC1,KIAS
F100,8468,KKCMS1,CKIA
F100,8468,KKCMS1,DHFL1
F100,8468,KKCMS1,KIAS
F100,8468,KKCMS1,TRMPT
F100,8468,NVYGT1,CNFSLKF
F100,8468,NVYGT1,SHNMT
F100,8468,NVYGT1,SIMS
F100,8468,NVYGT1,TGPMSN
F100,8468,NVYGT1,TLGP
F100,8468,NVYGT1,VJRG
F100,8468,RGHL1,CKIA
F100,8468,RGHL1,DHFL1
F100,8468,RGHL1,KIAS
F100,8468,RGHL1,TRMPT
F100,8468,SHNMT,BTHC-1
F100,8468,SHNMT,CKHJ
F100,8468,SHNMT,SDHG2
F100,8468,SIMS,CKHJ
F100,8468,SIMS,TRMPT
F100,8468,TGPMSN,DHFL1
F100,8468,TGPMSN,KIAS
F100,8468,TGPMSN,SDHG2
F100,8468,TGPMSN,TRMPT
F100,8468,TLGP,CKIA
F100,8468,TLGP,DHFL1
F100,8468,TLGP,KIAS
F100,8468,TLGP,SDHG2
F100,8468,TLGP,TRMPT
F100,8468,TRMPT,CNFSLKF
F100,8468,TRMPT,SHNMT
F100,8468,TRMPT,SIMS
F100,8468,TRMPT,TGPMSN
F100,8468,TRMPT,TLGP
F100,8468,TRMPT,VJRG
F100,8468,TRMPT,VMS
F100,8468,VJRG,CKHJ
F100,8468,VJRG,SDHG2
F100,8468,VJRG,TRMPT
F100,8468,VMS,CKIA
F100,8468,VMS,DHFL1
F100,8468,VMS,KIAS
F100,8468,VMS,SDHG2
F100,8468,VMS,TRMPT
F100,9699,AECSL,CKIA
F100,9699,AECSL,DHFL1
F100,9699,AECSL,KIAS
F100,9699,AECSL,TRMPT
F100,9699,BEMLG-2,CKIA
F100,9699,BEMLG-2,DHFL1
F100,9699,BEMLG-2,KIAS
F100,9699,BEMLG-2,TRMPT
F100,9699,CMRIT,CKIA
F100,9699,CMRIT,DHFL1
F100,9699,CMRIT,KIAS
F100,9699,CMRIT,SDHG2
F100,9699,CMRIT,TRMPT
F100,9699,GRPIN,BTHC-1
F100,9699,GRPIN,CKHJ
F100,9699,GRPIN,HNMSR
F100,9699,IGT,CKHJ
F100,9699,IGT,SDHG2
F100,9699,IGT,TRMPT
F100,9699,KDGATE,CKIA
F100,9699,KDGATE,DHFL1
F100,9699,KDGATE,KIAS
F100,9699,KDLIG,CKIA
F100,9699,KDLIG,DHFL1
F100,9699,KDLIG,KIAS
F100,9699,KDLIG,TRMPT
F100,9699,KIAS,KDGATE
F100,9699,KIAS,MTHB
F100,9699,KIAT2,KDGATE
F100,9699,KIAT2,MTHB
F100,9699,KTPO,CKHJ
F100,9699,KTPO,SDHG2
F100,9699,KTPO,TRMPT
F100,9699,KUNC,CKIA
F100,9699,KUNC,DHFL1
F100,9699,KUNC,KIAS
F100,9699,KUNC,SDHG2
F100,9699,KUNC,TRMPT
F100,9699,MNKCS,CKIA
F100,9699,MNKCS,DHFL1
F100,9699,MNKCS,KIAS
F100,9699,NVYGT1,KDGATE
F100,9699,TRMPT,KDGATE
F100,9699,TRMPT,MTHB
F100,9699,VYDHS,CKHJ
F100,9699,VYDHS,SDHG2
F100,9699,VYDHS,TRMPT
F105,1101,SDHG2,BTHC-1
F105,1101,SDHG2,CKHJ
F105,1101,SDHG2,HNMSR
F105,1101,TRMPT,CKIA
F105,1101,TRMPT,DHFL1
F105,1101,TRMPT,KIAS
F105,1697,SDHG2,BTHC-1
F105,1697,SDHG2,CKHJ
F105,1697,SDHG2,HNMSR
F105,1697,TRMPT,CKIA
F105,1697,TRMPT,DHFL1
F105,1697,TRMPT,KIAS
F105,1698,GRPIN,CKIA
F105,1698,GRPIN,DHFL1
F105,1698,GRPIN,KIAS
F105,1698,GRPIN,SDHG2
F105,1698,GRPIN,TRMPT
F105,1698,KIAS,AECSL
F105,1698,KIAS,GRPIN
F105,1698,KIAT2,AECSL
F105,1698,NVYGT1,AECSL
F105,1698,NVYGT1,GRPIN
F105,1698,NVYGT1,VYDHS
F105,1698,SDHG2,BTHC-1
F105,1698,SDHG2,CKHJ
F105,1698,SDHG2,HNMSR
F105,1698,TRMPT,AECSL
F105,1698,TRMPT,CKIA
F105,1698,TRMPT,DHFL1
F105,1698,TRMPT,GRPIN
F105,1698,TRMPT,KIAS
F105,1698,TRMPT,VYDHS
F105,1698,VYDHS,CKIA
F105,1698,VYDHS,DHFL1
F105,1698,VYDHS,KIAS
F105,1699,HOFM,CKIA
F105,1699,HOFM,DHFL1
F105,1699,HOFM,KIAS
F105,1699,HOFM,TRMPT
F105,1699,KDB-1,CKIA
F105,1699,KDB-1,DHFL1
F105,1699,KDB-1,KIAS
F105,1699,KDB-1,SDHG2
F105,1699,KDB-1,TRMPT
F105,1699,KIAS,SDPRA
F105,1699,KIAS,VRTKD4
F105,1699,KIAS,WFPO2
F105,1699,KIAT2,SDPRA
F105,1699,KIAT2,VRTKD4
F105,1699,KIAT2,WFPO2
F105,1699,NVYGT1,HOFM
F105,1699,NVYGT1,VRTKD4
F105,1699,NVYGT1,WFPO2
F105,1699,SDHG2,BTHC-1
F105,1699,SDHG2,CKHJ
F105,1699,SDHG2,HNMSR
F105,1699,TRMPT,CKIA
F105,1699,TRMPT,DHFL1
F105,1699,TRMPT,HOFM
F105,1699,TRMPT,KIAS
F105,1699,TRMPT,VRTKD4
F105,1699,WFPO2,CKIA
F105,1699,WFPO2,DHFL1
F105,1699,WFPO2,KIAS
F105,1700,HOFM,CKIA
F105,1700,HOFM,DHFL1
F105,1700,HOFM,KIAS
F105,1700,HOFM,TRMPT
F105,1700,KIAS,SDPRA
F105,1700,KIAS,VRTKD4
F105,1700,KIAS,WFPO2
F105,1700,KIAT2,SDPRA
F105,1700,KIAT2,VRTKD4
F105,1700,KIAT2,WFPO2
F105,1700,NVYGT1,HOFM
F105,1700,NVYGT1,VRTKD4
F105,1700,NVYGT1,VYDHS
F105,1700,NVYGT1,WFPO2
F105,1700,SDHG2,BTHC-1
F105,1700,SDHG2,CKHJ
F105,1700,SDHG2,HNMSR
F105,1700,TRMPT,CKIA
F105,1700,TRMPT,DHFL1
F105,1700,TRMPT,HOFM
F105,1700,TRMPT,KIAS
F105,1700,TRMPT,VRTKD4
F105,1700,TRMPT,VYDHS
F105,1700,VYDHS,CKIA
F105,1700,VYDHS,DHFL1
F105,1700,VYDHS,KIAS
F105,1700,WFPO2,CKIA
F105,1700,WFPO2,DHFL1
F105,1700,WFPO2,KIAS
F105,1701,HOFM,CKIA
F105,1701,HOFM,DHFL1
F105,1701,HOFM,KIAS
F105,1701,HOFM,TRMPT
F105,1701,KDB-1,CKIA
F105,1701,KDB-1,DHFL1
F105,1701,KDB-1,KIAS
F105,1701,KDB-1,SDHG2
F105,1701,KDB-1,TRMPT
F105,1701,NVYGT1,HOFM
F105,1701,SDHG2,BTHC-1
F105,1701,SDHG2,CKHJ
F105,1701,SDHG2,HNMSR
F105,1701,TRMPT,CKIA
F105,1701,TRMPT,DHFL1
F105,1701,TRMPT,HOFM
F105,1701,TRMPT,KIAS
F105,1702,HOFM,CKIA
F105,1702,HOFM,DHFL1
F105,1702,HOFM,KIAS
F105,1702,KDB-1,CKIA
F105,1702,KDB-1,DHFL1
F105,1702,KDB-1,KIAS
F105,1702,VYDHS,CKIA
F105,1702,VYDHS,DHFL1
F105,1702,VYDHS,KIAS
F105,1703,KIAS,AECSL
F105,1703,KIAS,GRPIN
F105,1703,KIAS,SDPRA
F105,1703,KIAS,VRTKD4
