route_id,service_id,trip_headsign,direction_id,shape_id,trip_id
1000,1,Chandapura,0,KBS-3C UP,1093
1000,1,Chandapura,0,KBS-3C UP,1094
1000,1,Chandapura,0,KBS-3C UP,1095
1000,1,Chandapura,0,KBS-3C UP,1096
1000,1,Chandapura,0,KBS-3C UP,1097
1000,1,Chandapura,0,KBS-3C UP,1098
1000,1,Chandapura,0,KBS-3C UP,1099
1000,1,Chandapura,0,KBS-3C UP,1100
1000,1,Chandapura,0,KBS-3C UP,1101
1000,1,Chandapura,0,KBS-3C UP,1102
1000,1,Chandapura,0,KBS-3C UP,1103
1000,1,Chandapura,0,KBS-3C UP,1104
1000,1,Chandapura,0,KBS-3C UP,1105
1000,1,Chandapura,0,KBS-3C UP,1106
1000,1,Chandapura,0,KBS-3C UP,1107
1000,1,Chandapura,0,KBS-3C UP,1108
1000,1,Chandapura,0,KBS-3C UP,1109
1000,1,Chandapura,0,KBS-3C UP,1110
1000,1,Chandapura,0,KBS-3C UP,1111
1000,1,Chandapura,0,KBS-3C UP,1112
1000,1,Chandapura,0,KBS-3C UP,1113
1000,1,Chandapura,0,KBS-3C UP,1114
1000,1,Chandapura,0,KBS-3C UP,1115
1000,1,Chandapura,0,KBS-3C UP,1116
1000,1,Chandapura,0,KBS-3C UP,1117
1000,1,Chandapura,0,KBS-3C UP,1118
1000,1,Chandapura,0,KBS-3C UP,1119
1000,1,Chandapura,0,KBS-3C UP,1120
1000,1,Chandapura,0,KBS-3C UP,1121
1000,1,Chandapura,0,KBS-3C UP,1122
1000,1,Chandapura,0,KBS-3C UP,1123
1000,1,Chandapura,0,KBS-3C UP,1124
1000,1,Chandapura,0,KBS-3C UP,1125
1000,1,Chandapura,0,KBS-3C UP,1126
1000,1,Chandapura,0,KBS-3C UP,1127
1000,1,Chandapura,0,KBS-3C UP,1128
1000,1,Chandapura,0,KBS-3C UP,1129
1000,1,Chandapura,0,KBS-3C UP,1130
1000,1,Chandapura,0,KBS-3C UP,1131
1000,1,Chandapura,0,KBS-3C UP,1132
1000,1,Chandapura,0,KBS-3C UP,1133
1000,1,Chandapura,0,KBS-3C UP,1134
1000,1,Chandapura,0,KBS-3C UP,1135
1000,1,Chandapura,0,KBS-3C UP,1136
1000,1,Chandapura,0,KBS-3C UP,1137
1000,1,Chandapura,0,KBS-3C UP,1138
1000,1,Chandapura,0,KBS-3C UP,1139
1000,1,Chandapura,0,KBS-3C UP,1140
1000,1,Chandapura,0,KBS-3C UP,1141
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1142
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1143
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1144
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1145
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1146
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1147
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1148
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1149
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1150
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1151
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1152
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1153
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1154
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1155
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1156
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1157
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1158
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1159
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1160
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1161
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1162
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1163
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1164
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1165
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1166
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1167
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1168
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1169
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1170
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1171
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1172
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1173
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1174
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1175
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1176
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1177
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1178
1000,1,Kempegowda Bus Station,1,KBS-3C DOWN,1179
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1256
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1257
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1258
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1259
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1260
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1261
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1262
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1263
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1264
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1265
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1266
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1267
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1268
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1269
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1270
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1271
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1272
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1273
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1274
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1275
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1276
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1277
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1278
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1279
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1280
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1281
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1282
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1283
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1284
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1285
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1286
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1287
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1288
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1289
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1290
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1291
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1292
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1293
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1294
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1295
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1296
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1297
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1298
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1299
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1300
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1301
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1302
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1303
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1304
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1305
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1306
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1307
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1308
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1309
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1310
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1311
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1312
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1313
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1314
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1315
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1316
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1317
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1318
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1319
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1320
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1321
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1322
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1323
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1324
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1325
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1326
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1327
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1328
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1329
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1330
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1331
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1332
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1333
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1334
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1335
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1336
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1337
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1338
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1339
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1340
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1341
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1342
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1343
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1344
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1345
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1346
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1347
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1348
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1349
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1350
1001,1,Depot-02 Shanthinagara,1,D2-SNBS DOWN,1351
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1180
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1181
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1182
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1183
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1184
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1185
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1186
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1187
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1188
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1189
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1190
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1191
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1192
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1193
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1194
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1195
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1196
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1197
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1198
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1199
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1200
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1201
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1202
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1203
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1204
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1205
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1206
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1207
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1208
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1209
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1210
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1211
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1212
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1213
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1214
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1215
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1216
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1217
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1218
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1219
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1220
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1221
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1222
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1223
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1224
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1225
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1226
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1227
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1228
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1229
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1230
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1231
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1232
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1233
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1234
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1235
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1236
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1237
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1238
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1239
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1240
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1241
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1242
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1243
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1244
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1245
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1246
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1247
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1248
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1249
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1250
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1251
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1252
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1253
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1254
1001,1,Shanthinagara Bus Station,0,D2-SNBS UP,1255
1002,1,Basavanagara,0,333-C UP,1352
1002,1,Basavanagara,0,333-C UP,1353
1002,1,Kempegowda Bus Station,1,333-C DOWN,1354
1002,1,Kempegowda Bus Station,1,333-C DOWN,1355
1002,1,Kempegowda Bus Station,1,333-C DOWN,1356
1002,1,Kempegowda Bus Station,1,333-C DOWN,1357
1004,1,Anekal,0,361-C UP,1358
1004,1,Anekal,0,361-C UP,1359
1004,1,Anekal,0,361-C UP,1360
1004,1,Anekal,0,361-C UP,1361
1004,1,Anekal,0,361-C UP,1362
1004,1,Anekal,0,361-C UP,1363
1004,1,Anekal,0,361-C UP,1364
1004,1,Anekal,0,361-C UP,1365
1004,1,Anekal,0,361-C UP,1366
1004,1,Anekal,0,361-C UP,1367
1004,1,Anekal,0,361-C UP,1368
1004,1,Anekal,0,361-C UP,1369
1004,1,Anekal,0,361-C UP,1370
1004,1,Anekal,0,361-C UP,1371
1004,1,Anekal,0,361-C UP,1372
1004,1,Anekal,0,361-C UP,1373
1004,1,Anekal,0,361-C UP,1374
1004,1,Anekal,0,361-C UP,1375
1004,1,Anekal,0,361-C UP,1376
1004,1,Anekal,0,361-C UP,1377
1004,1,Anekal,0,361-C UP,1378
1004,1,Anekal,0,361-C UP,1379
1004,1,Anekal,0,361-C UP,1380
1004,1,Anekal,0,361-C UP,1381
1004,1,Anekal,0,361-C UP,1382
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1383
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1384
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1385
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1386
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1387
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1388
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1389
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1390
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1391
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1392
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1393
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1394
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1395
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1396
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1397
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1398
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1399
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1400
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1401
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1402
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1403
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1404
1004,1,KR Market (Kalasipalya),1,361-C DOWN,1405
1005,1,Shivajinagara Bus Station,1,37 DOWN,1426
1005,1,Shivajinagara Bus Station,1,37 DOWN,1427
1005,1,Shivajinagara Bus Station,1,37 DOWN,1428
1005,1,Shivajinagara Bus Station,1,37 DOWN,1429
1005,1,Shivajinagara Bus Station,1,37 DOWN,1430
1005,1,Shivajinagara Bus Station,1,37 DOWN,1431
1005,1,Shivajinagara Bus Station,1,37 DOWN,1432
1005,1,Shivajinagara Bus Station,1,37 DOWN,1433
1005,1,Shivajinagara Bus Station,1,37 DOWN,1434
1005,1,Shivajinagara Bus Station,1,37 DOWN,1435
1005,1,Shivajinagara Bus Station,1,37 DOWN,1436
1005,1,Shivajinagara Bus Station,1,37 DOWN,1437
1005,1,Shivajinagara Bus Station,1,37 DOWN,1438
1005,1,Shivajinagara Bus Station,1,37 DOWN,1439
1005,1,Shivajinagara Bus Station,1,37 DOWN,1440
1005,1,Shivajinagara Bus Station,1,37 DOWN,1441
1005,1,Shivajinagara Bus Station,1,37 DOWN,1442
1005,1,Shivajinagara Bus Station,1,37 DOWN,1443
1005,1,Shivajinagara Bus Station,1,37 DOWN,1444
1005,1,Shivajinagara Bus Station,1,37 DOWN,1445
1005,1,Shivajinagara Bus Station,1,37 DOWN,1446
1005,1,Shivajinagara Bus Station,1,37 DOWN,1447
1005,1,Shivajinagara Bus Station,1,37 DOWN,1448
1005,1,Shivajinagara Bus Station,1,37 DOWN,1449
1005,1,Srinagara Bus Station,0,37 UP,1406
1005,1,Srinagara Bus Station,0,37 UP,1407
1005,1,Srinagara Bus Station,0,37 UP,1408
1005,1,Srinagara Bus Station,0,37 UP,1409
1005,1,Srinagara Bus Station,0,37 UP,1410
1005,1,Srinagara Bus Station,0,37 UP,1411
1005,1,Srinagara Bus Station,0,37 UP,1412
1005,1,Srinagara Bus Station,0,37 UP,1413
1005,1,Srinagara Bus Station,0,37 UP,1414
1005,1,Srinagara Bus Station,0,37 UP,1415
1005,1,Srinagara Bus Station,0,37 UP,1416
1005,1,Srinagara Bus Station,0,37 UP,1417
1005,1,Srinagara Bus Station,0,37 UP,1418
1005,1,Srinagara Bus Station,0,37 UP,1419
1005,1,Srinagara Bus Station,0,37 UP,1420
1005,1,Srinagara Bus Station,0,37 UP,1421
1005,1,Srinagara Bus Station,0,37 UP,1422
1005,1,Srinagara Bus Station,0,37 UP,1423
1005,1,Srinagara Bus Station,0,37 UP,1424
1005,1,Srinagara Bus Station,0,37 UP,1425
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1458
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1459
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1460
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1461
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1462
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1463
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1464
1006,1,KR Market (Kalasipalya),1,KMT-SNBS DOWN,1465
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1450
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1451
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1452
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1453
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1454
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1455
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1456
1006,1,Shanthinagara Bus Station,0,KMT-SNBS UP,1457
1007,1,Brigade Road,1,G-3 DOWN,1551
1007,1,Brigade Road,1,G-3 DOWN,1552
1007,1,Brigade Road,1,G-3 DOWN,1553
1007,1,Brigade Road,1,G-3 DOWN,1554
1007,1,Brigade Road,1,G-3 DOWN,1555
1007,1,Brigade Road,1,G-3 DOWN,1556
1007,1,Brigade Road,1,G-3 DOWN,1557
1007,1,Brigade Road,1,G-3 DOWN,1558
1007,1,Brigade Road,1,G-3 DOWN,1559
1007,1,Brigade Road,1,G-3 DOWN,1560
1007,1,Brigade Road,1,G-3 DOWN,1561
1007,1,Brigade Road,1,G-3 DOWN,1562
1007,1,Brigade Road,1,G-3 DOWN,1563
1007,1,Brigade Road,1,G-3 DOWN,1564
1007,1,Brigade Road,1,G-3 DOWN,1565
1007,1,Brigade Road,1,G-3 DOWN,1566
1007,1,Brigade Road,1,G-3 DOWN,1567
1007,1,Brigade Road,1,G-3 DOWN,1568
1007,1,Brigade Road,1,G-3 DOWN,1569
1007,1,Brigade Road,1,G-3 DOWN,1570
1007,1,Brigade Road,1,G-3 DOWN,1571
1007,1,Brigade Road,1,G-3 DOWN,1572
1007,1,Brigade Road,1,G-3 DOWN,1573
1007,1,Brigade Road,1,G-3 DOWN,1574
1007,1,Brigade Road,1,G-3 DOWN,1575
1007,1,Brigade Road,1,G-3 DOWN,1576
1007,1,Brigade Road,1,G-3 DOWN,1577
1007,1,Brigade Road,1,G-3 DOWN,1578
1007,1,Brigade Road,1,G-3 DOWN,1579
1007,1,Brigade Road,1,G-3 DOWN,1580
1007,1,Brigade Road,1,G-3 DOWN,1581
1007,1,Brigade Road,1,G-3 DOWN,1582
1007,1,Brigade Road,1,G-3 DOWN,1583
1007,1,Brigade Road,1,G-3 DOWN,1584
1007,1,Brigade Road,1,G-3 DOWN,1585
1007,1,Brigade Road,1,G-3 DOWN,1586
1007,1,Brigade Road,1,G-3 DOWN,1587
1007,1,Brigade Road,1,G-3 DOWN,1588
1007,1,Brigade Road,1,G-3 DOWN,1589
1007,1,Brigade Road,1,G-3 DOWN,1590
1007,1,Brigade Road,1,G-3 DOWN,1591
1007,1,Brigade Road,1,G-3 DOWN,1592
1007,1,Brigade Road,1,G-3 DOWN,1593
1007,1,Brigade Road,1,G-3 DOWN,1594
1007,1,Brigade Road,1,G-3 DOWN,1595
1007,1,Brigade Road,1,G-3 DOWN,1596
1007,1,Brigade Road,1,G-3 DOWN,1597
1007,1,Brigade Road,1,G-3 DOWN,1598
1007,1,Brigade Road,1,G-3 DOWN,1599
1007,1,Brigade Road,1,G-3 DOWN,1600
1007,1,Brigade Road,1,G-3 DOWN,1601
1007,1,Brigade Road,1,G-3 DOWN,1602
1007,1,Brigade Road,1,G-3 DOWN,1603
1007,1,Brigade Road,1,G-3 DOWN,1604
1007,1,Brigade Road,1,G-3 DOWN,1605
1007,1,Brigade Road,1,G-3 DOWN,1606
1007,1,Brigade Road,1,G-3 DOWN,1607
1007,1,Brigade Road,1,G-3 DOWN,1608
1007,1,Brigade Road,1,G-3 DOWN,1609
1007,1,Brigade Road,1,G-3 DOWN,1610
1007,1,Brigade Road,1,G-3 DOWN,1611
1007,1,Brigade Road,1,G-3 DOWN,1612
1007,1,Brigade Road,1,G-3 DOWN,1613
1007,1,Brigade Road,1,G-3 DOWN,1614
1007,1,Brigade Road,1,G-3 DOWN,1615
1007,1,Brigade Road,1,G-3 DOWN,1616
1007,1,Brigade Road,1,G-3 DOWN,1617
1007,1,Brigade Road,1,G-3 DOWN,1618
1007,1,Brigade Road,1,G-3 DOWN,1619
1007,1,Brigade Road,1,G-3 DOWN,1620
1007,1,Brigade Road,1,G-3 DOWN,1621
1007,1,Brigade Road,1,G-3 DOWN,1622
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1466
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1467
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1468
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1469
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1470
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1471
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1472
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1473
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1474
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1475
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1476
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1477
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1478
1007,1,Electronic City Wipro Main Gate,0,G-3 UP,1479
